"Entrez_ID","Control","Aldo","Fine","Spiro","Aldo_Fine","Aldo_Spiro","HGNC Symbol"
4899,3857,2936,3225,2941,2797,3006,"NRF1"
406958,0,0,0,0,0,0,"MIR182"
407053,0,0,0,0,0,0,"MIR96"
406959,0,0,0,0,0,0,"MIR183"
7328,20637,16599,16805,15905,15578,16399,"UBE2H"
51530,4224,3164,3323,3165,3150,3135,"ZC3HC1"
23008,6819,5900,6044,5608,5461,5732,"KLHDC10"
84928,5717,4600,4786,4694,4490,4664,"TMEM209"
136263,0,0,0,2,3,0,"SSMEM1"
1358,64,37,54,41,46,47,"CPA2"
51200,41495,28363,34739,31636,30626,30555,"CPA4"
93979,80,43,64,66,67,45,"CPA5"
101928632,37,23,25,26,20,27,NA
1357,4,2,7,0,1,3,"CPA1"
95681,2817,2353,2370,2219,2302,2259,"CEP41"
4232,4,10,6,6,3,2,"MEST"
317751,1,1,1,0,0,0,"MESTIT1"
442904,0,0,0,0,0,0,"MIR335"
26958,6320,5178,5107,4902,4876,5013,"COPG2"
53844,5,1,7,4,3,0,NA
114960,3,3,2,2,2,3,"TSGA13"
136259,114,76,66,77,80,55,"KLF14"
407021,6,0,1,3,3,0,"MIR29A"
407024,0,0,1,0,1,0,"MIR29B1"
378805,736,421,638,573,534,508,"LINC-PINT"
100506860,317,211,222,213,213,219,NA
4289,11787,10175,10623,9716,9479,10071,"MKLN1"
100506881,358,246,287,261,223,293,"MKLN1-AS"
5420,18172,14473,16220,15061,15253,15037,"PODXL"
101928782,0,0,0,0,0,0,""
91584,15,16,27,21,22,17,"PLXNA4"
286023,0,0,0,0,0,0,""
100506937,0,0,0,0,0,0,""
54927,11167,8448,8488,7939,7720,8548,"CHCHD3"
100500804,4223,3119,3285,3026,2850,3078,"MIR3654"
60412,8082,6769,6759,6368,6300,6612,"EXOC4"
102465139,0,0,0,0,0,0,"MIR6133"
101928861,0,0,0,0,0,0,NA
136332,57,44,72,53,61,50,"LRGUK"
84912,6194,5151,5457,5173,5275,5009,"SLC35B4"
231,23097,17209,17754,16736,17016,16823,"AKR1B1"
57016,133,78,90,78,82,77,"AKR1B10"
441282,9,3,1,5,4,3,"AKR1B15"
669,2247,1689,1651,1648,1549,1622,"BPGM"
800,71904,57555,59682,56132,54745,57262,"CALD1"
340351,248,185,263,271,204,202,"AGBL3"
55281,2256,1931,1951,1791,1854,1843,"TMEM140"
78996,4820,3777,3730,3630,3677,3627,"CYREN"
29062,2595,2615,2383,2053,2393,2110,"WDR91"
102465254,0,0,0,0,0,0,"MIR6509"
346673,2,1,0,1,0,1,"STRA8"
4850,3749,3088,3372,3034,2984,3106,"CNOT4"
23165,22394,19023,20429,18701,19012,19126,"NUP205"
647087,5963,4460,4421,4321,4293,4428,"STMP1"
26266,12,10,11,14,17,6,"SLC13A4"
389558,10,7,5,4,5,5,"FAM180A"
136319,0,0,0,0,0,0,"MTPN"
767558,0,0,0,0,0,0,NA
1129,4,4,1,2,4,2,"CHRM2"
349160,0,0,0,0,0,0,""
574443,0,0,0,0,0,0,"MIR490"
5764,3160,2278,2364,2203,2188,2312,"PTN"
9162,233,274,259,269,267,224,"DGKI"
64764,19115,17360,17815,16572,17006,17476,"CREB3L2"
100130880,0,1,3,0,3,2,"CREB3L2-AS1"
6718,18,9,7,14,14,7,"AKR1D1"
100616226,0,0,0,0,0,0,"MIR4468"
8805,4601,3892,4066,3875,3664,3854,"TRIM24"
136306,12,6,5,2,10,6,"SVOPL"
50617,267,284,261,233,235,207,"ATP6V0A4"
155006,0,0,0,0,0,0,"TMEM213"
57670,3759,3259,3660,3364,3386,3342,"KIAA1549"
92092,2439,1988,2137,1957,2053,1873,"ZC3HAV1L"
56829,21028,17153,19204,18092,17407,17672,"ZC3HAV1"
79989,3239,2624,2802,2538,2488,2689,"TTC26"
254048,3702,3401,4082,3614,3626,3408,"UBN2"
51631,883,729,827,744,724,663,"LUC7L2"
154791,370,307,265,282,302,302,"FMC1"
100189406,0,0,0,0,0,3,NA
100996928,0,0,0,0,0,0,"FMC1-LUC7L2"
100129148,3,1,3,3,3,1,NA
346689,21,20,24,26,28,24,"KLRG2"
154790,0,1,0,1,0,0,"CLEC2L"
28996,8477,9573,8006,7538,7784,8481,"HIPK2"
101928984,0,0,0,0,0,0,NA
6916,36,22,25,25,21,25,"TBXAS1"
64761,18633,14496,15666,14772,14210,14534,"PARP12"
80853,1199,1049,1218,1109,1069,1053,"KDM7A"
100134229,140,109,112,114,124,106,"KDM7A-DT"
84255,11748,8941,9961,9280,9095,8980,"SLC37A3"
401409,346,231,243,302,296,276,"RAB19"
23608,13493,10771,10866,10286,9916,10510,"MKRN1"
27147,4230,3383,3255,3117,3501,3238,"DENND2A"
90956,4559,3670,3557,3425,3628,3487,"ADCK2"
100134713,109,84,116,100,100,98,"NDUFB2-AS1"
4708,7017,5072,5061,4865,4846,5113,"NDUFB2"
673,5214,4518,4801,4387,4445,4396,"BRAF"
51650,3715,2767,2811,2658,2671,2732,"MRPS33"
100507421,4990,5017,4662,4572,4722,4797,"TMEM178B"
55750,1522,1464,1377,1332,1296,1550,"AGK"
57189,25,26,69,57,13,72,"DENND11"
285962,0,0,0,0,0,0,"WEE2-AS1"
494551,0,0,0,0,0,0,"WEE2"
6742,3762,2699,2721,2590,2495,2821,"SSBP1"
50831,6,3,3,5,3,5,"TAS2R3"
50832,11,5,15,2,6,3,"TAS2R4"
54429,54,37,36,37,38,34,"TAS2R5"
136242,3,0,7,1,2,1,"PRSS37"
130075,0,0,0,0,0,0,"OR9A4"
23601,0,0,0,0,2,2,"CLEC5A"
5726,0,0,0,0,0,0,"TAS2R38"
8972,0,1,0,1,1,2,"MGAM"
93432,0,0,0,0,0,0,"MGAM2"
100289017,0,0,0,0,0,0,NA
136541,0,0,0,0,0,0,"PRSS58"
207147,0,0,0,0,0,0,"PRSS59P"
28620,0,0,0,0,0,0,NA
28619,0,0,0,0,0,0,NA
28617,0,0,0,0,0,0,NA
28614,0,0,0,0,0,0,NA
28606,0,0,0,0,0,0,NA
28616,0,0,0,0,0,0,NA
28605,0,0,0,0,0,0,NA
28596,0,0,0,0,0,0,NA
28603,0,0,0,0,0,0,NA
28595,0,0,1,0,0,0,NA
28586,0,0,0,0,0,0,NA
28585,0,0,0,0,0,0,NA
28582,0,0,0,0,0,0,NA
28584,0,0,0,0,0,0,NA
28581,0,0,0,0,0,0,NA
28602,0,0,0,0,0,0,NA
28594,0,0,0,0,1,0,NA
28611,0,0,0,0,0,0,NA
28601,0,0,0,0,0,0,NA
28610,0,0,0,0,0,0,NA
28592,0,0,0,0,0,0,NA
28609,0,0,0,0,0,0,NA
28599,0,0,0,0,0,0,NA
28591,0,0,0,0,0,0,NA
28608,0,0,0,0,0,0,NA
28589,0,0,0,0,0,0,NA
28574,0,0,0,0,0,0,NA
28583,0,0,0,0,0,0,NA
28580,0,0,0,0,0,0,NA
28577,0,0,0,0,0,0,NA
28576,2,0,0,1,0,0,NA
28575,0,0,0,0,0,0,NA
28573,0,0,0,0,0,0,NA
28572,0,0,0,0,0,0,NA
28570,0,0,0,0,0,0,NA
28569,0,0,0,0,0,0,NA
28568,0,0,0,0,0,0,NA
28567,0,0,0,0,0,0,NA
28563,0,0,0,0,0,0,NA
100463482,0,0,0,0,0,0,NA
28562,0,0,0,0,0,0,NA
28560,0,0,0,0,0,0,NA
28559,0,0,0,0,0,0,NA
5644,0,0,0,0,0,0,"PRSS1"
28558,0,0,0,0,0,0,NA
5645,0,0,0,0,0,0,"PRSS2"
28637,0,0,0,0,0,0,NA
28635,0,0,0,0,0,0,NA
28634,0,0,0,0,0,0,NA
28633,0,0,0,0,0,0,NA
28632,0,0,0,0,0,0,NA
28631,0,0,0,0,0,0,NA
28630,0,0,0,0,0,0,NA
28639,0,0,0,0,0,0,NA
28636,0,0,0,0,0,0,NA
28629,0,0,0,0,0,0,NA
28628,0,0,0,0,0,0,NA
28626,0,0,0,0,0,0,NA
28625,0,0,0,0,0,0,NA
28624,0,0,0,0,0,0,NA
28623,0,0,0,0,0,0,NA
28622,0,0,0,0,0,0,NA
28638,0,0,0,0,0,0,NA
28557,0,0,0,0,0,0,NA
2051,0,2,0,0,2,1,"EPHB6"
55503,0,0,0,0,0,0,"TRPV6"
56302,0,0,0,0,0,0,"TRPV5"
135927,0,0,0,0,0,0,"LLCFC1"
3792,0,0,0,0,0,0,"KEL"
135924,0,0,0,0,0,0,"OR9A2"
346517,0,0,0,0,0,0,"OR6V1"
89883,0,0,0,0,0,0,NA
5304,0,0,0,0,0,0,"PIP"
259285,0,0,0,0,0,0,"TAS2R39"
259286,0,0,0,1,0,0,"TAS2R40"
373156,6226,4573,5298,4874,4968,4612,"GSTK1"
135932,354,275,315,287,311,251,"TMEM139"
835,7570,6215,6517,6025,6237,5872,"CASP2"
1180,2,1,0,2,2,1,"CLCN1"
9715,103,73,93,81,93,79,"FAM131B"
7791,24083,17662,19738,18627,19459,18524,"ZYX"
100507507,0,0,0,0,0,0,NA
102465538,3,1,2,0,0,1,"MIR6892"
2041,19,7,12,4,5,7,"EPHA1"
285965,5,1,4,2,5,3,"EPHA1-AS1"
338398,0,0,0,0,0,0,"TAS2R60"
259287,0,0,0,0,0,0,"TAS2R41"
441294,21,5,20,12,13,4,"CTAGE15"
101928422,0,0,0,1,0,2,NA
285966,210,128,171,148,160,142,"TCAF2"
340307,3,2,0,0,0,2,"CTAGE6"
653691,0,0,0,0,0,0,NA
154761,5,2,0,2,2,2,""
9747,3980,3540,3873,3587,3540,3680,"TCAF1"
26211,0,0,0,0,0,1,"OR2F1"
135948,0,0,0,0,0,0,"OR2F2"
135946,0,0,0,0,0,0,"OR6B1"
393046,0,0,0,0,1,0,"OR2A5"
392138,0,0,0,0,0,0,"OR2A25"
346525,0,0,0,0,0,0,"OR2A12"
442361,0,0,0,1,1,0,"OR2A2"
135941,0,0,0,0,0,0,"OR2A14"
100128553,22,16,13,23,12,11,"CTAGE4"
445328,3,3,1,3,3,3,"ARHGEF35"
101928605,2,3,2,2,0,7,NA
402317,1,1,0,0,0,0,"OR2A42"
101928492,9,5,14,6,4,6,NA
401428,1,2,1,2,0,2,"OR2A20P"
401427,30,28,38,25,29,31,"OR2A7"
728377,326,505,309,264,249,388,NA
100142659,44,28,43,36,39,23,"CTAGE8"
441295,1,0,3,0,0,1,NA
346528,1,3,2,3,5,0,"OR2A1"
7984,1050,906,876,842,868,825,"ARHGEF5"
135935,0,1,0,0,0,1,"NOBOX"
27010,2455,1757,1844,1743,1743,1789,"TPK1"
26047,0,1,5,0,0,1,"CNTNAP2"
101928700,0,0,0,0,0,0,"CNTNAP2-AS1"
100313895,0,0,0,0,0,0,"MIR548F4"
202865,0,0,0,0,0,0,"C7orf33"
8454,13413,10692,11166,10248,10209,10812,"CUL1"
2146,9240,7319,8505,7580,7635,7183,"EZH2"
6090,2,1,1,1,2,0,NA
6086,1,0,0,0,1,0,"RNY4"
6085,0,0,0,0,0,0,"RNY3"
6084,4,8,4,2,1,3,"RNY1"
102723099,90,86,80,62,55,79,"GHET1"
9601,32871,25860,27328,25584,25544,26150,"PDIA4"
136051,1618,1150,1232,1175,1277,1188,"ZNF786"
155054,516,384,456,443,409,447,"ZNF425"
57541,3031,2337,2472,2231,2283,2322,"ZNF398"
8427,5462,4343,4529,4147,4523,4258,"ZNF282"
7988,2571,2005,2220,1926,2074,2073,"ZNF212"
100289678,1840,1424,1668,1506,1546,1394,"ZNF783"
155060,687,495,884,684,701,495,NA
100189144,0,0,0,0,0,0,NA
100189413,0,0,0,0,0,0,NA
100189357,0,0,0,0,0,0,NA
100189049,0,0,0,0,0,0,NA
100189305,0,0,0,0,0,0,NA
101928733,2,1,2,1,0,1,""
100189008,0,0,0,0,0,0,NA
27153,2733,2120,2203,2050,2164,2174,"ZNF777"
155061,3384,2675,2787,2514,2615,2588,"ZNF746"
100189146,4,3,6,5,5,2,NA
79970,1323,973,1589,1196,1275,915,""
100189267,0,0,1,0,0,0,NA
100189097,0,0,0,0,0,0,NA
100189355,0,0,0,0,0,0,NA
100189432,3,1,5,1,1,5,NA
100189177,1,1,4,3,1,2,NA
100189376,0,0,0,0,0,0,NA
100189075,0,0,0,0,0,0,NA
100189289,0,0,0,0,0,0,NA
100189379,0,0,0,0,0,0,NA
84626,1270,975,1203,1043,1096,942,"KRBA1"
168544,117,66,76,84,90,79,"ZNF467"
23145,43,33,50,28,57,28,NA
643641,583,440,599,488,544,474,"ZNF862"
401431,555,388,450,403,461,379,"ATP6V0E2-AS1"
155066,4981,3657,3900,3677,3873,3739,"ATP6V0E2"
653857,694,479,591,496,468,534,"ACTR3C"
65999,8744,6150,6556,5981,6521,6404,"LRRC61"
113763,2092,1456,1654,1543,1616,1454,NA
5919,9762,6729,7415,6826,7478,7086,"RARRES2"
29803,8918,6958,7393,6773,7023,6601,"REPIN1"
285971,499,380,355,348,345,348,"ZNF775"
728743,318,237,282,234,261,230,""
285972,19,14,11,8,12,7,"LINC00996"
155038,2,2,1,2,2,1,"GIMAP8"
168537,0,0,0,0,0,0,"GIMAP7"
55303,5,2,0,2,1,1,"GIMAP4"
474344,73,60,50,61,46,48,"GIMAP6"
26157,283,205,214,213,211,208,"GIMAP2"
170575,0,0,1,0,0,0,"GIMAP1"
100527949,0,0,0,0,0,0,"GIMAP1-GIMAP5"
55340,0,0,0,0,0,0,"GIMAP5"
28959,0,0,0,0,1,0,"TMEM176B"
55365,0,0,0,0,1,0,"TMEM176A"
26,2,1,2,1,0,5,"AOC1"
3757,40,81,20,13,25,22,"KCNH2"
4846,6,4,7,5,3,6,"NOS3"
285973,3,3,5,4,11,6,"ATG9B"
11194,3373,2786,3338,2897,3152,2817,"ABCB8"
9311,443,295,550,385,450,298,"ASIC3"
1020,3447,2510,2687,2406,2472,2485,"CDK5"
6522,24496,18445,20735,18972,20518,18957,"SLC4A2"
10922,6018,4221,5208,4491,5077,4273,"FASTK"
83590,4179,3040,3211,3037,3281,2818,"TMUB1"
116988,7438,5428,6215,5782,5912,5485,"AGAP3"
2636,7,2,7,5,3,4,"GBX1"
136371,0,0,0,0,0,0,"ASB10"
392843,4,1,0,1,1,3,"IQCA1L"
10061,14973,11510,12017,11235,11475,11529,"ABCF2"
54480,6971,5234,5906,5325,5686,5480,"CHPF2"
768213,0,0,0,0,0,0,"MIR671"
6604,1689,1128,1463,1302,1407,1170,"SMARCD3"
51667,9385,7719,7791,7205,7370,7552,"NUB1"
349136,36,31,37,28,26,19,"WDR86"
100131176,1,1,1,0,1,0,"WDR86-AS1"
155051,3,3,0,3,4,3,"CRYGN"
100500835,0,0,0,0,0,0,"MIR3907"
6009,13296,10527,10074,9567,9221,9811,"RHEB"
51422,4046,4208,2943,2955,3016,3162,"PRKAG2"
100505483,29,18,28,17,29,26,NA
168391,4,2,3,2,1,3,"GALNTL5"
63917,4146,3205,3270,2988,3027,3037,"GALNT11"
58508,6855,6764,7080,6206,6514,6720,"KMT2C"
220832,4,3,1,1,1,1,"FABP5P3"
100128822,278,188,181,169,147,172,NA
7516,2815,2032,2481,2127,2257,1982,"XRCC2"
57180,284,235,288,203,228,218,"ACTR3B"
101929087,0,0,0,0,0,0,NA
103724390,0,0,0,0,1,0,"LINC01287"
1804,0,0,0,0,0,0,"DPP6"
101929998,0,0,0,0,0,0,NA
100132707,329,281,298,293,302,232,NA
22976,3523,2953,3108,2974,2974,2819,"PAXIP1"
202781,578,374,465,436,419,403,"PAXIP1-DT"
100128264,0,0,0,0,0,0,"HTR5A-AS1"
3361,0,0,0,0,0,0,"HTR5A"
3638,93884,64284,69145,72058,69647,67379,"INSIG1"
338436,1,0,0,0,0,0,"BLACE"
2020,0,0,0,0,0,1,"EN2"
285888,0,0,0,0,0,0,"CNPY1"
100506302,378,269,285,281,290,253,"RBM33-DT"
155435,7682,6284,8477,7200,7394,6346,"RBM33"
6469,1,0,0,0,0,0,"SHH"
389602,12,11,14,10,13,9,NA
285889,0,0,0,0,0,1,NA
100506380,2,1,2,0,0,1,"RNF32-DT"
64433,0,0,0,0,0,0,"LINC00244"
129790,441,329,366,331,316,298,NA
140545,368,271,306,320,322,285,"RNF32"
64327,9953,8546,8617,8107,7714,8223,"LMBR1"
64434,6280,4789,5375,4771,4743,4790,"NOM1"
3110,19,2,9,12,11,11,"MNX1"
645249,0,2,3,0,1,0,"MNX1-AS1"
9690,23418,19563,20108,18087,18627,19583,"UBE3C"
10049,18910,14219,15455,14275,13982,14537,"DNAJB6"
105375621,2,2,2,3,1,2,NA
101927914,1,3,2,3,2,1,""
5799,7,4,9,4,4,7,"PTPRN2"
406945,0,0,0,0,0,0,"MIR153-2"
100506585,0,0,0,0,0,0,NA
105375612,0,0,0,0,0,0,NA
693180,0,0,0,0,0,0,"MIR595"
100847032,0,0,1,0,0,0,"MIR5707"
54892,24789,20525,20969,19418,19621,20096,"NCAPG2"
57488,23123,20010,19416,18148,18601,18947,"ESYT2"
55112,1859,1589,1775,1535,1561,1436,"DYNC2I1"
154822,56,61,56,29,50,50,"LINC00689"
7434,22,43,25,21,26,23,"VIPR2"
441308,0,0,0,0,0,0,"OR4F21"
644128,1665,1475,1551,1421,1357,1408,NA
169270,517,380,535,399,389,438,"ZNF596"
101927595,41,27,45,32,41,37,NA
157693,9,10,9,3,5,5,"FAM87A"
26260,3996,3183,3132,2955,2898,2996,"FBXO25"
157695,1656,1310,1347,1334,1301,1191,"TDRP"
157697,3061,2461,2725,2522,2527,2411,"ERICH1"
105377774,48,54,61,46,49,49,NA
619343,0,0,0,0,0,0,NA
401442,0,0,0,0,0,0,""
105377777,0,0,0,0,0,0,NA
9228,0,0,0,0,0,0,""
9228,0,0,0,0,0,0,"DLGAP2"
286083,0,0,0,0,0,0,""
100507435,0,0,0,0,0,0,"DLGAP2-AS1"
2055,1,0,2,0,1,2,"CLN8"
100500912,0,0,0,0,0,0,"MIR3674"
693181,0,0,0,0,0,0,"MIR596"
9639,4,0,1,0,1,1,"ARHGEF10"
9920,0,0,1,1,0,1,"KBTBD11"
104266957,0,0,0,0,0,0,""
104266957,0,0,0,0,0,0,"KBTBD11-OT1"
101928058,0,0,0,0,0,0,"KBTBD11-AS1"
9172,1,0,0,0,0,1,"MYOM2"
102465695,0,0,0,0,0,0,"MIR7160"
101927815,0,0,0,0,0,0,""
101927815,0,0,0,0,0,0,"LINC03021"
64478,0,1,1,0,0,0,"CSMD1"
105377792,0,0,0,0,0,0,NA
105377789,0,0,0,0,0,0,NA
100287015,671,449,488,460,486,440,"MCPH1-DT"
79648,5992,4575,4833,4527,4276,4677,"MCPH1"
285,34,24,21,35,30,18,"ANGPT2"
100507530,22,19,24,25,15,19,NA
102465861,1,1,0,2,0,0,"MIR8055"
55326,13785,10932,10850,10284,10109,10656,"AGPAT5"
100616348,0,0,0,0,0,0,"MIR4659A"
100616372,0,0,0,0,0,0,"MIR4659B"
389610,20,8,17,12,16,22,"XKR5"
100652791,5,6,6,0,5,2,""
1672,90,84,84,77,80,85,"DEFB1"
1671,0,0,0,0,0,0,"DEFA6"
1669,0,0,0,0,0,0,"DEFA4"
449491,0,0,0,0,0,0,"DEFA8P"
449492,0,0,0,0,1,0,"DEFA9P"
449493,0,0,0,0,0,0,"DEFA10P"
1667,0,0,0,0,0,0,"DEFA1"
170949,0,0,0,0,0,0,"DEFT1P"
728358,0,0,0,0,0,0,"DEFA1B"
100287083,0,0,0,0,0,0,"DEFT1P"
1668,0,0,0,0,0,0,"DEFA3"
724068,0,0,0,0,0,0,NA
1670,0,0,0,0,0,0,"DEFA5"
349196,0,2,0,1,0,0,NA
100128890,59,46,58,49,44,54,NA
641517,0,1,0,0,0,0,"DEFB109B"
401447,1,0,0,1,0,0,"USP17L2"
401447,1,0,0,1,0,0,"USP17L1"
645402,0,2,0,0,0,0,"USP17L4"
100131980,0,0,0,0,0,0,"ZNF705G"
100289462,0,0,0,0,0,0,"DEFB4B"
100289462,0,0,0,0,0,0,"DEFB4A"
55894,0,0,0,0,0,0,"DEFB103B"
55894,0,0,0,0,0,0,"DEFB103A"
10407,0,0,0,1,0,0,"SPAG11B"
503618,0,0,0,0,0,0,"DEFB104B"
503841,0,0,0,0,0,0,"DEFB106B"
504180,0,0,0,0,0,0,"DEFB105B"
504180,0,0,0,0,0,0,""
503614,0,0,0,0,0,0,"DEFB107B"
503614,0,0,0,0,0,0,"DEFB107A"
100131608,0,0,0,0,0,0,"PRR23D1"
441317,0,0,0,0,0,0,"FAM90A7"
101929400,0,1,1,1,0,2,NA
441328,0,0,0,0,0,1,"FAM90A10"
100133251,0,0,0,0,0,0,"PRR23D1"
100133251,0,0,0,0,0,0,"PRR23D2"
245910,0,0,0,0,0,0,"DEFB107B"
245910,0,0,0,0,0,0,"DEFB107A"
245908,0,0,0,0,0,0,"DEFB105B"
245908,0,0,0,0,0,0,"DEFB105A"
245909,0,0,0,0,0,0,"DEFB106A"
140596,0,0,0,0,0,0,"DEFB104A"
653423,0,3,0,1,1,3,"SPAG11A"
414325,0,0,0,0,0,0,"DEFB103A"
1673,0,0,0,0,0,0,"DEFB4B"
1673,0,0,0,0,0,0,"DEFB4A"
100132396,0,0,0,0,0,0,"ZNF705B"
100132103,0,1,3,2,2,1,"FAM66E"
392188,0,0,0,0,0,0,"USP17L4"
392188,0,0,0,0,0,0,"USP17L8"
645836,0,0,0,0,0,0,"USP17L3"
100302186,0,0,0,0,0,0,"MIR548I3"
286042,197,145,238,180,225,143,"FAM86B3P"
286042,197,145,238,180,225,143,""
157285,2455,1594,2243,2009,2089,1907,"PRAG1"
137075,545,394,418,391,385,372,"CLDN23"
9258,8609,7045,7138,6658,6659,7141,"MFHAS1"
90459,13516,11086,11392,10723,10129,11021,"ERI1"
100616350,0,0,1,0,1,0,"MIR4660"
79660,6608,4366,5346,5082,4711,5191,"PPP1R3B"
101929128,138,106,99,75,70,89,NA
157273,0,0,0,0,1,0,"PPP1R3B-DT"
8658,13557,12621,13208,11972,12240,12474,"TNKS"
693182,1,0,0,0,0,0,"MIR597"
157627,0,0,1,0,0,0,"MIR124-1HG"
406907,0,0,0,0,0,0,"MIR124-1"
4482,3678,2796,2779,2808,2864,2786,"MSRA"
101929191,7,14,23,15,13,10,"LINC03022"
203074,0,0,2,1,0,0,"PRSS55"
94137,115,96,128,111,119,94,"RP1L1"
100422982,3,0,0,1,0,0,"MIR4286"
105379238,0,0,0,0,0,0,NA
203076,0,1,0,0,0,1,"C8orf74"
83595,178,136,182,122,131,150,"SOX7"
54984,2811,2002,2209,1912,1993,2155,"PINX1"
100302166,0,0,0,0,0,0,"MIR1322"
101929229,1,1,2,0,2,1,NA
286046,477,320,356,306,293,322,"XKR6"
693183,0,0,0,0,0,0,"MIR598"
105379247,7,6,8,8,9,5,NA
66036,6489,5369,5743,5166,5152,5349,"MTMR9"
83650,2,1,4,2,8,3,"SLC35G5"
157739,3,2,2,1,1,6,"TDH"
83656,0,1,1,0,0,1,"FAM167A-AS1"
83648,4334,4145,3603,3477,3777,3971,"FAM167A"
640,23,7,30,26,19,25,"BLK"
83655,0,0,0,0,0,0,NA
2626,0,0,1,0,3,0,"GATA4"
101929490,0,0,1,1,0,0,NA
606553,1,7,9,5,4,4,NA
252969,1729,1287,1491,1385,1386,1317,"NEIL2"
2222,80837,60118,62441,62751,63237,60411,"FDFT1"
1508,93747,70373,74238,68834,70112,72615,"CTSB"
613210,0,0,0,0,0,0,"DEFB136"
613209,0,0,0,1,3,1,"DEFB135"
613211,5,3,6,1,6,3,"DEFB134"
100133267,0,0,0,0,0,0,"DEFB130B"
728957,0,1,0,0,0,0,"ZNF705D"
100132923,103,93,82,72,80,58,NA
392196,1,1,2,0,0,1,NA
392197,0,1,4,1,1,1,"USP17L7"
377630,0,2,3,3,2,2,"USP17L2"
729689,0,2,1,0,2,1,NA
85002,103,76,93,88,88,81,"FAM86B1"
245940,0,0,0,0,0,0,"DEFB130A"
100133172,8,6,7,10,5,8,NA
649352,0,0,0,0,0,0,NA
245912,0,0,0,0,0,0,NA
389633,2,0,5,3,3,6,NA
653333,27,10,40,35,51,22,"FAM86B2"
100506990,1253,1025,965,962,982,1000,NA
729732,211,139,196,182,211,118,""
100847038,0,0,0,0,0,0,"MIR5692A2"
91694,6494,6797,5058,4936,4780,4741,"LONRF1"
100500870,0,0,0,0,0,0,"MIR3926-1"
100500838,0,0,0,0,0,0,"MIR3926-2"
340357,2,3,0,1,0,1,"LINC03019"
101409254,3,4,0,1,4,0,"LINC00681"
57604,981,857,924,861,818,755,"TRMT9B"
105379290,2,0,1,0,2,0,NA
10395,18447,14257,16558,15456,15266,15548,"DLC1"
10395,18447,14257,16558,15456,15266,15548,""
157773,555,407,396,366,380,417,"C8orf48"
137868,3,7,4,1,6,3,"SGCZ"
494332,0,0,0,0,0,0,"MIR383"
7991,26922,20375,20589,19759,18586,19705,"TUSC3"
4481,8,7,4,11,7,11,"MSR1"
26281,11,5,10,8,6,7,"FGF20"
286097,1637,1258,1463,1353,1329,1236,"MICU3"
51201,16238,13257,13199,12775,12244,12890,"ZDHHC2"
29883,28573,22611,23200,21322,20408,22200,"CNOT7"
137492,9727,7526,8197,7404,7150,7609,"VPS37A"
9108,530,435,464,377,407,389,"MTMR7"
6542,6469,7302,6305,5651,5874,6153,"SLC7A2"
5157,1748,1308,1272,1275,1342,1293,"PDGFRL"
57509,11828,9359,10406,9841,9641,9874,"MTUS1"
100422850,0,0,0,1,0,0,"MIR548V"
2267,1,0,2,1,0,0,"FGL1"
5108,38274,33053,33866,31277,31019,32621,"PCM1"
427,20526,16067,16548,15128,14735,15540,"ASAH1"
101929066,59,49,46,46,32,54,"ASAH1-AS1"
9,2886,2265,2278,2023,1969,2145,"NAT1"
10,22,12,17,8,21,20,"NAT2"
23362,8334,8516,7805,7323,7365,7982,"PSD3"
100128993,0,0,1,1,0,0,NA
63898,11953,8632,9500,8704,8883,8883,"SH2D4A"
55790,626,485,572,456,467,481,"CSGALNACT1"
55174,14615,10812,11810,11289,10990,11158,"INTS10"
4023,1916,1453,1580,1525,1491,1467,"LPL"
6570,6,2,4,2,0,1,"SLC18A1"
526,33818,24741,26659,25655,24933,25200,"ATP6V1B2"
11178,1685,1271,1472,1324,1351,1426,"LZTS1"
100874051,0,0,0,0,1,0,"LZTS1-AS1"
105379398,2,4,3,5,6,5,NA
102467222,0,0,0,0,0,0,""
286114,0,0,1,0,0,0,"LINC02153"
105379399,0,0,0,0,0,0,NA
101929172,0,0,0,0,0,0,""
2675,33,16,25,16,19,22,"GFRA2"
9046,2,1,2,4,2,4,"DOK2"
23039,28409,23076,24120,22504,22161,22559,"XPO7"
10361,2475,1788,2018,1828,1949,1766,"NPM2"
8822,331,263,488,355,445,215,"FGF17"
2039,6312,5009,5119,4980,5181,4679,"DMTN"
64760,8419,6469,7975,7094,7723,6370,"FHIP2B"
79873,830,587,621,631,610,588,"NUDT18"
55806,722,539,618,577,593,508,"HR"
80346,7994,5889,6612,6123,6410,5982,"REEP4"
203190,27,28,15,13,19,13,"LGI3"
6440,5,4,5,3,2,3,"SFTPC"
649,14368,11157,13238,11981,12697,11397,"BMP1"
9796,130,108,96,86,102,88,"PHYHIP"
407037,0,1,0,0,1,1,NA
661,7510,5763,6304,5802,5643,5721,"POLR3D"
55124,84,59,66,63,61,51,"PIWIL2"
23516,44146,38056,36730,34422,34933,35600,"SLC39A14"
5533,2738,2168,2181,2114,2060,2052,"PPP3CC"
10174,14848,11286,12241,11477,12101,11152,"SORBS3"
64236,7432,5080,5210,4987,5180,5331,"PDLIM2"
541565,3315,2548,2760,2509,2583,2485,"C8orf58"
57805,27302,21399,23503,21728,22699,21605,"CCAR2"
55909,3876,2837,3192,2858,2919,2971,"BIN3"
80094,3,4,7,5,4,5,NA
