"Entrez_ID","HGNC Symbol","MCF7_EV","MCF7_EVA","MCF7_EVAS","MCF7_OV","MCF7_OVA_1","MCF7_OVA_2","MCF7_OVAS_1","MCF7_OVAS_2","ZR751_EV","ZR751_EVA","ZR751_OV","ZR751_OVA"
347744,"C6orf52",306,178,242,301,176,226,223,214,20,27,23,26
55003,"PAK1IP1",1706,1755,1567,2406,1153,1972,1333,1125,513,687,564,507
51522,"TMEM14C",4284,3680,4460,5455,3058,4556,3367,3197,2231,3381,2903,2449
81853,"TMEM14B",3460,2982,3340,4152,2421,3496,2421,2253,1653,2442,1901,1759
4117,"MAK",62,37,44,61,22,30,38,43,44,51,58,38
9247,"GCM2",0,0,0,2,1,1,0,1,0,2,0,2
221711,"SYCP2L",23,17,11,14,12,14,8,12,24,13,26,21
101928191,NA,0,0,0,0,0,0,0,0,0,1,0,0
54898,"ELOVL2",117,95,61,110,42,65,70,78,283,242,261,173
100506409,"ELOVL2-AS1",6,7,2,6,0,5,4,3,7,8,9,8
221710,"SMIM13",1155,1221,1170,1344,727,1146,1012,1061,599,758,626,588
405754,"ERVFRD-1",9,4,4,3,1,6,3,2,2,7,1,2
4739,"NEDD9",3436,2275,1193,4997,1514,1722,1737,1707,315,455,195,223
100113407,"TMEM170B",296,275,277,296,153,196,191,186,258,331,253,279
84830,"ADTRP",0,1,0,0,0,3,0,0,1,3,2,0
101928253,NA,0,0,0,0,0,0,1,0,0,0,0,0
3096,"HIVEP1",3995,3466,2580,4117,1438,2223,2991,3187,1409,1697,1212,1273
1906,"EDN1",13843,9753,7453,20421,7151,7429,9368,6603,1670,2453,1562,1704
